,Unnamed: 0,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit,stock_price_entry,stock_price_exit,year_entry,year_exit,straddle_entry_mid,straddle_exit_mid,straddle_pnl,straddle_entry_vol,straddle_entry_bid,straddle_entry_offer,straddle_entry_gamma,straddle_entry_vega,straddle_entry_theta,straddle_entry_delta,straddle_entry_strike,IV_25c,IV_25p,IV_10c,IV_10p,IV_50c,skew_25,skew_25_decile,kurt_25,kurt_25_decile
14418,14418,6553,RCM,R1 RCM Inc,RCM US,2019-11-05 07:00:00,ER,2019-11-04 00:00:00+00:00,2019-11-04,2019-11-05,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14419,14419,7335,RCM,R1 RCM Inc,RCM US,2020-02-20 07:00:00,ER,2020-02-19 00:00:00+00:00,2020-02-19,2020-02-20,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14420,14420,7965,RCM,R1 RCM Inc,RCM US,2020-05-05 07:00:00,ER,2020-05-04 00:00:00+00:00,2020-05-04,2020-05-05,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14421,14421,8774,RCM,R1 RCM Inc,RCM US,2020-08-04 07:00:00,ER,2020-08-03 00:00:00+00:00,2020-08-03,2020-08-04,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14422,14422,9555,RCM,R1 RCM Inc,RCM US,2020-11-03 07:00:00,ER,2020-11-02 00:00:00+00:00,2020-11-02,2020-11-03,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14423,14423,10756,RCM,R1 RCM Inc,RCM US,2021-08-03 07:00:00,ER,2021-08-02 00:00:00+00:00,2021-08-02,2021-08-03,21.24,21.51,2021,2021,,,,,,,,,,,,,,,,,,,,
14424,14424,11590,RCM,R1 RCM Inc,RCM US,2021-11-02 07:00:00,ER,2021-11-01 00:00:00+00:00,2021-11-01,2021-11-02,21.77,24.1,2021,2021,,,,,,,,,,,,,,,,,,,,
14425,14425,12580,RCM,R1 RCM Inc,RCM US,2022-02-17 07:00:00,ER,2022-02-16 00:00:00+00:00,2022-02-16,2022-02-17,26.06,25.785,2022,2022,0.8875000000000001,,,1.426235,2.1999999999999997,5.7,0.063891,0.338959,-44.14177,0.100189,30.0,,1.131081,1.426235,,,,,,
14426,14426,13572,RCM,R1 RCM Inc,RCM US,2022-05-09 07:00:00,ER,2022-05-06 00:00:00+00:00,2022-05-06,2022-05-09,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14427,14427,14249,RCM,R1 RCM Inc,RCM US,2022-08-03 07:00:00,ER,2022-08-02 00:00:00+00:00,2022-08-02,2022-08-03,26.24,26.36,2022,2022,,,,,,,,,,,,,,,,,,,,
14428,14428,15302,RCM,R1 RCM Inc,RCM US,2022-11-08 07:00:00,ER,2022-11-07 00:00:00+00:00,2022-11-07,2022-11-08,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14429,14429,16024,RCM,R1 RCM Inc,RCM US,2023-02-16 07:00:00,ER,2023-02-15 00:00:00+00:00,2023-02-15,2023-02-16,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14430,14430,16905,RCM,R1 RCM Inc,RCM US,2023-05-04 07:00:00,ER,2023-05-03 00:00:00+00:00,2023-05-03,2023-05-04,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14431,14431,17695,RCM,R1 RCM Inc,RCM US,2023-08-02 07:00:00,ER,2023-08-01 00:00:00+00:00,2023-08-01,2023-08-02,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14432,14432,18654,RCM,R1 RCM Inc,RCM US,2023-11-02 07:00:00,ER,2023-11-01 00:00:00+00:00,2023-11-01,2023-11-02,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14433,14433,19711,RCM,R1 RCM Inc,RCM US,2024-02-27 07:00:00,ER,2024-02-26 00:00:00+00:00,2024-02-26,2024-02-27,,,2024,2024,,,,,,,,,,,,,,,,,,,,
14434,14434,488,RDFN,Redfin Corp,RDFN US,2018-02-22 16:01:00,ER,2018-02-23 00:00:00+00:00,2018-02-22,2018-02-23,21.57,20.96,2018,2018,,,,,,,,,,,,,,,,,,,,
14435,14435,1286,RDFN,Redfin Corp,RDFN US,2018-05-10 16:01:00,ER,2018-05-11 00:00:00+00:00,2018-05-10,2018-05-11,22.98,22.94,2018,2018,,0.525,,,,,,,,,,,,,,,,,,
14436,14436,1998,RDFN,Redfin Corp,RDFN US,2018-08-09 16:02:00,ER,2018-08-10 00:00:00+00:00,2018-08-09,2018-08-10,23.14,17.96,2018,2018,,2.2874999999999996,,,,,,,,,,,,,,,,,,
14437,14437,2694,RDFN,Redfin Corp,RDFN US,2018-11-08 16:01:00,ER,2018-11-09 00:00:00+00:00,2018-11-08,2018-11-09,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14438,14438,3257,RDFN,Redfin Corp,RDFN US,2019-02-14 16:01:00,ER,2019-02-15 00:00:00+00:00,2019-02-14,2019-02-15,,,2019,2019,,,,,,,,,,,,2.488453,2.644748,,2.834319,2.631875,-0.2641344672524342,"(-0.272, -0.171]",-1.3083942579719783,"(-1.869, -1.159]"
14439,14439,4675,RDFN,Redfin Corp,RDFN US,2019-05-08 16:01:00,ER,2019-05-09 00:00:00+00:00,2019-05-08,2019-05-09,20.04,16.96,2019,2019,,,,,,,,,,,,,,,,,,,,
14440,14440,4677,RDFN,Redfin Corp,RDFN US,2019-05-08 16:01:00,ER,2019-05-09 00:00:00+00:00,2019-05-08,2019-05-09,20.04,16.96,2019,2019,,,,,,,,,,,,,,,,,,,,
14441,14441,4679,RDFN,Redfin Corp,RDFN US,2019-05-08 16:01:00,ER,2019-05-09 00:00:00+00:00,2019-05-08,2019-05-09,20.04,16.96,2019,2019,,,,,,,,,,,,,,,,,,,,
14442,14442,5765,RDFN,Redfin Corp,RDFN US,2019-08-01 16:01:00,ER,2019-08-02 00:00:00+00:00,2019-08-01,2019-08-02,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14443,14443,6602,RDFN,Redfin Corp,RDFN US,2019-11-06 16:01:00,ER,2019-11-07 00:00:00+00:00,2019-11-06,2019-11-07,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14444,14444,7231,RDFN,Redfin Corp,RDFN US,2020-02-12 16:01:00,ER,2020-02-13 00:00:00+00:00,2020-02-12,2020-02-13,25.5,30.11,2020,2020,,,,,,,,,,,,,,,,,,,,
14445,14445,8134,RDFN,Redfin Corp,RDFN US,2020-05-07 16:01:00,ER,2020-05-08 00:00:00+00:00,2020-05-07,2020-05-08,22.65,24.5,2020,2020,,1.175,,,,,,,,,,,,,,,,,,
14446,14446,8657,RDFN,Redfin Corp,RDFN US,2020-07-30 16:01:00,ER,2020-07-31 00:00:00+00:00,2020-07-30,2020-07-31,42.97,41.58,2020,2020,,,,,,,,,,,,,,,,,,,,
14447,14447,9666,RDFN,Redfin Corp,RDFN US,2020-11-05 16:01:00,ER,2020-11-06 00:00:00+00:00,2020-11-05,2020-11-06,47.81,45.11,2020,2020,,,,,,,,,,,,,,,,,,,,
14448,14448,10923,RDFN,Redfin Corp,RDFN US,2021-08-05 16:01:00,ER,2021-08-06 00:00:00+00:00,2021-08-05,2021-08-06,60.76,55.78,2021,2021,,,,,,,,,,,,,,,,,,,,
14449,14449,11753,RDFN,Redfin Corp,RDFN US,2021-11-04 16:01:00,ER,2021-11-05 00:00:00+00:00,2021-11-04,2021-11-05,51.31,49.72,2021,2021,,,,,,,,,,,,,,,,,,,,
14450,14450,12589,RDFN,Redfin Corp,RDFN US,2022-02-17 16:01:00,ER,2022-02-18 00:00:00+00:00,2022-02-17,2022-02-18,28.64,22.86,2022,2022,2.0250000000000004,3.0875,-524.691358024691,,3.95,4.15,0.0,0.0,0.0,0.0,29000.0,,,,,,,,,
14451,14451,13509,RDFN,Redfin Corp,RDFN US,2022-05-05 16:01:00,ER,2022-05-06 00:00:00+00:00,2022-05-05,2022-05-06,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14452,14452,14376,RDFN,Redfin Corp,RDFN US,2022-08-04 16:01:00,ER,2022-08-05 00:00:00+00:00,2022-08-04,2022-08-05,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14453,14453,15352,RDFN,Redfin Corp,RDFN US,2022-11-09 16:01:00,ER,2022-11-10 00:00:00+00:00,2022-11-09,2022-11-10,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14454,14454,16035,RDFN,Redfin Corp,RDFN US,2023-02-16 16:01:00,ER,2023-02-17 00:00:00+00:00,2023-02-16,2023-02-17,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14455,14455,16940,RDFN,Redfin Corp,RDFN US,2023-05-04 16:01:00,ER,2023-05-05 00:00:00+00:00,2023-05-04,2023-05-05,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14456,14456,17822,RDFN,Redfin Corp,RDFN US,2023-08-03 16:00:00,ER,2023-08-04 00:00:00+00:00,2023-08-03,2023-08-04,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14457,14457,18685,RDFN,Redfin Corp,RDFN US,2023-11-02 16:01:00,ER,2023-11-03 00:00:00+00:00,2023-11-02,2023-11-03,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14458,14458,19724,RDFN,Redfin Corp,RDFN US,2024-02-27 16:00:00,ER,2024-02-28 00:00:00+00:00,2024-02-27,2024-02-28,,,2024,2024,,,,,,,,,,,,,,,,,,,,
14459,14459,618,RDNT,RadNet Inc,RDNT US,2018-03-08 06:00:00,ER,2018-03-07 00:00:00+00:00,2018-03-07,2018-03-08,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14460,14460,1245,RDNT,RadNet Inc,RDNT US,2018-05-09 06:00:00,ER,2018-05-08 00:00:00+00:00,2018-05-08,2018-05-09,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14461,14461,1979,RDNT,RadNet Inc,RDNT US,2018-08-09 06:00:00,ER,2018-08-08 00:00:00+00:00,2018-08-08,2018-08-09,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14462,14462,2714,RDNT,RadNet Inc,RDNT US,2018-11-09 06:00:00,ER,2018-11-08 00:00:00+00:00,2018-11-08,2018-11-09,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14463,14463,3506,RDNT,RadNet Inc,RDNT US,2019-03-14 06:00:00,ER,2019-03-13 00:00:00+00:00,2019-03-13,2019-03-14,,,2019,2019,,,,,,,,,,,,,,,1.110296,,,,,
14464,14464,4747,RDNT,RadNet Inc,RDNT US,2019-05-09 06:00:00,ER,2019-05-08 00:00:00+00:00,2019-05-08,2019-05-09,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14465,14465,4750,RDNT,RadNet Inc,RDNT US,2019-05-09 06:00:00,ER,2019-05-08 00:00:00+00:00,2019-05-08,2019-05-09,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14466,14466,5927,RDNT,RadNet Inc,RDNT US,2019-08-08 06:00:00,ER,2019-08-07 00:00:00+00:00,2019-08-07,2019-08-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14467,14467,6709,RDNT,RadNet Inc,RDNT US,2019-11-12 06:00:00,ER,2019-11-11 00:00:00+00:00,2019-11-11,2019-11-12,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14468,14468,7535,RDNT,RadNet Inc,RDNT US,2020-03-12 06:00:00,ER,2020-03-11 00:00:00+00:00,2020-03-11,2020-03-12,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14469,14469,8185,RDNT,RadNet Inc,RDNT US,2020-05-11 06:00:00,ER,2020-05-08 00:00:00+00:00,2020-05-08,2020-05-11,,,2020,2020,,,,,,,,,,,,,,,0.891112,,,,,
14470,14470,8974,RDNT,RadNet Inc,RDNT US,2020-08-10 06:00:00,ER,2020-08-07 00:00:00+00:00,2020-08-07,2020-08-10,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14471,14471,9743,RDNT,RadNet Inc,RDNT US,2020-11-09 06:00:00,ER,2020-11-06 00:00:00+00:00,2020-11-06,2020-11-09,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14472,14472,10134,RDNT,RadNet Inc,RDNT US,2021-05-10 06:00:00,ER,2021-05-07 00:00:00+00:00,2021-05-07,2021-05-10,23.27,22.8,2021,2021,,,,,,,,,,,,,,,,,,,,
14473,14473,10986,RDNT,RadNet Inc,RDNT US,2021-08-09 06:00:00,ER,2021-08-06 00:00:00+00:00,2021-08-06,2021-08-09,38.15,34.98,2021,2021,,,,,,,,,,,,,,,,,,,,
14474,14474,11828,RDNT,RadNet Inc,RDNT US,2021-11-08 06:00:00,ER,2021-11-05 00:00:00+00:00,2021-11-05,2021-11-08,34.6,33.45,2021,2021,,,,,,,,,,,,,,,,,,,,
14475,14475,12779,RDNT,RadNet Inc,RDNT US,2022-03-01 06:00:00,ER,2022-02-28 00:00:00+00:00,2022-02-28,2022-03-01,24.67,22.91,2022,2022,,,,,,,,,,,,,,,,,,,,
14476,14476,13565,RDNT,RadNet Inc,RDNT US,2022-05-09 06:00:00,ER,2022-05-06 00:00:00+00:00,2022-05-06,2022-05-09,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14477,14477,14484,RDNT,RadNet Inc,RDNT US,2022-08-09 06:00:00,ER,2022-08-08 00:00:00+00:00,2022-08-08,2022-08-09,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14478,14478,15338,RDNT,RadNet Inc,RDNT US,2022-11-09 06:00:00,ER,2022-11-08 00:00:00+00:00,2022-11-08,2022-11-09,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14479,14479,16215,RDNT,RadNet Inc,RDNT US,2023-02-28 06:00:00,ER,2023-02-27 00:00:00+00:00,2023-02-27,2023-02-28,21.05,23.585,2023,2023,,,,,,,,,,,,,,,,,,,,
14480,14480,17031,RDNT,RadNet Inc,RDNT US,2023-05-09 06:00:00,ER,2023-05-08 00:00:00+00:00,2023-05-08,2023-05-09,28.75,28.56,2023,2023,,,,,,,,,,,,,,,,,,,,
14481,14481,17923,RDNT,RadNet Inc,RDNT US,2023-08-08 06:00:00,ER,2023-08-07 00:00:00+00:00,2023-08-07,2023-08-08,33.76,31.72,2023,2023,,,,,,,,,,,,,,,,,,,,
14482,14482,18886,RDNT,RadNet Inc,RDNT US,2023-11-08 16:30:00,ER,2023-11-09 00:00:00+00:00,2023-11-08,2023-11-09,28.72,29.47,2023,2023,,,,,,,,,,,,,,,,,,,,
14483,14483,19825,RDNT,RadNet Inc,RDNT US,2024-02-29 16:10:00,ER,2024-03-01 00:00:00+00:00,2024-02-29,2024-03-01,,,2024,2024,,,,,,,,,,,,,,,,,,,,
14484,14484,318,REGN,Regeneron Pharmaceuticals Inc,REGN US,2018-02-08 06:30:00,ER,2018-02-07 00:00:00+00:00,2018-02-07,2018-02-08,334.60999,322.62,2018,2018,8.45,6.675000000000001,210.059171597633,0.8545834999999999,15.2,18.6,0.037723,19.762089,-1540.3888,0.011467999999999978,335000.0,0.823426,0.777292,0.853218,1.085487,0.883112,0.23235422596454358,"(0.0608, 0.263]",-4.943428935174701,"(-27.842000000000002, -3.017]"
14485,14485,1114,REGN,Regeneron Pharmaceuticals Inc,REGN US,2018-05-03 06:30:00,ER,2018-05-02 00:00:00+00:00,2018-05-02,2018-05-03,296.14001,292.41,2018,2018,8.049999999999999,3.4,577.6397515527949,,,,,,,,,0.87059,0.943254,0.873126,0.956923,0.924072,-0.3497508194166691,"(-0.368, -0.272]",-0.9790810564544733,"(-1.159, -0.614]"
14486,14486,1806,REGN,Regeneron Pharmaceuticals Inc,REGN US,2018-08-02 06:30:00,ER,2018-08-01 00:00:00+00:00,2018-08-01,2018-08-02,371.03,397.0,2018,2018,7.375,14.05,-905.084745762712,,,,,,,,,0.638133,0.672281,0.636309,0.692771,0.682621,-0.22250044226591373,"(-0.272, -0.171]",-2.1186201485158005,"(-3.017, -1.869]"
14487,14487,2594,REGN,Regeneron Pharmaceuticals Inc,REGN US,2018-11-06 06:30:00,ER,2018-11-05 00:00:00+00:00,2018-11-05,2018-11-06,354.92999,357.60999,2018,2018,10.175,6.675000000000001,343.98034398034395,,,,,,,,,0.683841,0.686441,0.6378,0.710088,0.724778,-0.015955616754371287,"(-0.0677, 0.0608]",-2.8850683660376006,"(-3.017, -1.869]"
14488,14488,3117,REGN,Regeneron Pharmaceuticals Inc,REGN US,2019-02-06 06:30:00,ER,2019-02-05 00:00:00+00:00,2019-02-05,2019-02-06,421.04001,406.56,2019,2019,8.4,6.9875,168.15476190476195,0.5514775000000001,13.8,19.8,0.037791,30.365380000000002,-1018.9431999999999,0.06228000000000006,420000.0,0.553523,0.500523,0.635994,0.552778,0.604608,0.38989460939980897,"(0.263, 11.769]",-6.769618729821639,"(-27.842000000000002, -3.017]"
14489,14489,4538,REGN,Regeneron Pharmaceuticals Inc,REGN US,2019-05-07 06:30:00,ER,2019-05-06 00:00:00+00:00,2019-05-06,2019-05-07,344.23001,322.39999,2019,2019,8.149999999999999,11.45,-404.9079754601229,,,,,,,,,0.537265,0.589033,0.532614,0.641351,0.551404,-0.4175771492408473,"(-0.468, -0.368]",1.123682049821913,"(0.593, 1.279]"
14490,14490,4542,REGN,Regeneron Pharmaceuticals Inc,REGN US,2019-05-07 06:30:00,ER,2019-05-06 00:00:00+00:00,2019-05-06,2019-05-07,344.23001,322.39999,2019,2019,,11.45,,,,,,,,,,0.537265,0.589033,0.532614,0.641351,0.551404,-0.4175771492408473,"(-0.468, -0.368]",1.123682049821913,"(0.593, 1.279]"
14491,14491,5836,REGN,Regeneron Pharmaceuticals Inc,REGN US,2019-08-06 06:30:00,ER,2019-08-05 00:00:00+00:00,2019-08-05,2019-08-06,299.57001,300.26001,2019,2019,10.05,4.775,524.8756218905472,0.8027835,19.6,20.6,0.031685,25.0139,-915.7882,0.02197600000000005,300000.0,0.765786,0.856108,0.769104,0.911763,0.813224,-0.4940018882866222,"(-0.586, -0.468]",-0.14771111551060753,"(-0.614, -0.0246]"
14492,14492,6542,REGN,Regeneron Pharmaceuticals Inc,REGN US,2019-11-05 06:30:00,ER,2019-11-04 00:00:00+00:00,2019-11-04,2019-11-05,311.04001,332.60001,2019,2019,7.5,12.0625,-608.3333333333334,,,,,,,,,0.573681,0.590515,0.598784,0.64598,0.582374,-0.12856732134332932,"(-0.171, -0.0677]",-0.025001579054007027,"(-0.614, -0.0246]"
14493,14493,7147,REGN,Regeneron Pharmaceuticals Inc,REGN US,2020-02-06 06:30:00,ER,2020-02-05 00:00:00+00:00,2020-02-05,2020-02-06,372.16,389.85001,2020,2020,9.25,9.15,10.810810810810773,,,,,,,,,0.915215,0.792287,1.051168,0.79347,0.85529,0.6392675681932445,"(0.263, 11.769]",-0.09492608284909503,"(-0.614, -0.0246]"
14494,14494,7955,REGN,Regeneron Pharmaceuticals Inc,REGN US,2020-05-05 06:30:00,ER,2020-05-04 00:00:00+00:00,2020-05-04,2020-05-05,541.82001,574.37,2020,2020,15.3,18.5,-209.15032679738556,,,,,,,,,0.613491,0.628282,0.639357,0.698877,0.660349,-0.09962521303129102,"(-0.171, -0.0677]",-3.1526183919412305,"(-27.842000000000002, -3.017]"
14495,14495,8820,REGN,Regeneron Pharmaceuticals Inc,REGN US,2020-08-05 06:30:00,ER,2020-08-04 00:00:00+00:00,2020-08-04,2020-08-05,648.42999,624.52002,2020,2020,14.274999999999999,13.6875,41.15586690017504,0.6074055,24.8,32.3,0.022413,46.902280000000005,-1732.3093,-0.013071,650000.0,0.558404,0.619503,0.591749,0.545848,0.571465,-0.4755429154891377,"(-0.586, -0.468]",1.6144450178051177,"(1.279, 2.184]"
14496,14496,9626,REGN,Regeneron Pharmaceuticals Inc,REGN US,2020-11-05 06:30:00,ER,2020-11-04 00:00:00+00:00,2020-11-04,2020-11-05,587.14001,588.81,2020,2020,12.65,4.0875,676.8774703557312,0.729341,17.5,33.1,0.025171,34.67599,-2306.758,0.012546999999999975,587500.0,0.812444,0.739943,0.718927,0.840625,0.745397,0.4326150330629184,"(0.263, 11.769]",2.1795862324372095,"(1.279, 2.184]"
14497,14497,10887,REGN,Regeneron Pharmaceuticals Inc,REGN US,2021-08-05 06:30:00,ER,2021-08-04 00:00:00+00:00,2021-08-04,2021-08-05,580.95001,602.46997,2021,2021,11.0,11.5625,-51.13636363636363,0.6413365,17.700000000000003,26.3,0.028878,34.256730000000005,-2003.9200999999998,0.04649199999999998,580000.0,0.714977,0.659609,1.241565,0.75155,0.620311,0.3970037455405432,"(0.263, 11.769]",5.696511293850986,"(3.869, 452.588]"
14498,14498,11718,REGN,Regeneron Pharmaceuticals Inc,REGN US,2021-11-04 06:30:00,ER,2021-11-03 00:00:00+00:00,2021-11-03,2021-11-04,652.09998,647.63,2021,2021,11.35,4.525,601.3215859030836,0.588757,19.7,25.7,0.027943000000000003,38.34094,-2059.062,0.07638100000000003,650000.0,0.621365,0.530234,0.777188,0.63587,0.61364,0.6605378753014794,"(0.263, 11.769]",-3.253145885698453,"(-27.842000000000002, -3.017]"
14499,14499,12373,REGN,Regeneron Pharmaceuticals Inc,REGN US,2022-02-04 06:30:00,ER,2022-02-03 00:00:00+00:00,2022-02-03,2022-02-04,620.69,622.96002,2022,2022,,,,,,,,,,,,,,,,,,,,
14500,14500,13377,REGN,Regeneron Pharmaceuticals Inc,REGN US,2022-05-04 06:30:00,ER,2022-05-03 00:00:00+00:00,2022-05-03,2022-05-04,660.48999,660.85999,2022,2022,,,,,,,,,,,,,,,,,,,,
14501,14501,14239,REGN,Regeneron Pharmaceuticals Inc,REGN US,2022-08-03 06:30:00,ER,2022-08-02 00:00:00+00:00,2022-08-02,2022-08-03,574.96002,608.77002,2022,2022,,,,,,,,,,,,,,,,,,,,
14502,14502,15144,REGN,Regeneron Pharmaceuticals Inc,REGN US,2022-11-03 06:30:00,ER,2022-11-02 00:00:00+00:00,2022-11-02,2022-11-03,740.47998,738.67999,2022,2022,14.475,8.1,440.4145077720207,,,,,,,,,0.765571,0.649593,0.790909,0.79748,0.713452,0.723029647965105,"(0.263, 11.769]",-0.43404391886210136,"(-0.614, -0.0246]"
14503,14503,15814,REGN,Regeneron Pharmaceuticals Inc,REGN US,2023-02-03 06:30:00,ER,2023-02-02 00:00:00+00:00,2023-02-02,2023-02-03,751.20001,783.13,2023,2023,12.4,,,,,,,,,,,0.763839,0.809439,0.772574,0.817973,0.690997,-0.2935174537660799,"(-0.368, -0.272]",7.301848565478588,"(3.869, 452.588]"
14504,14504,16889,REGN,Regeneron Pharmaceuticals Inc,REGN US,2023-05-04 06:30:00,ER,2023-05-03 00:00:00+00:00,2023-05-03,2023-05-04,803.16998,753.88,2023,2023,,,,,,,,,,,,,,,,,,,,
14505,14505,17775,REGN,Regeneron Pharmaceuticals Inc,REGN US,2023-08-03 06:30:00,ER,2023-08-02 00:00:00+00:00,2023-08-02,2023-08-03,732.12,771.45001,2023,2023,,,,,,,,,,,,,,,,,,,,
14506,14506,18628,REGN,Regeneron Pharmaceuticals Inc,REGN US,2023-11-02 06:30:00,ER,2023-11-01 00:00:00+00:00,2023-11-01,2023-11-02,791.27002,818.78998,2023,2023,,,,,,,,,,,,,,,,,,,,
14507,14507,19298,REGN,Regeneron Pharmaceuticals Inc,REGN US,2024-02-02 06:30:00,ER,2024-02-01 00:00:00+00:00,2024-02-01,2024-02-02,,,2024,2024,,,,,,,,,,,,,,,,,,,,
14508,14508,12056,RENT,Rent the Runway Inc,RENT US,2021-12-08 16:01:00,ER,2021-12-09 00:00:00+00:00,2021-12-08,2021-12-09,,,2021,2021,,,,,,,,,,,,,,,,,,,,
14509,14509,12984,RENT,Rent the Runway Inc,RENT US,2022-04-13 16:01:00,ER,2022-04-14 00:00:00+00:00,2022-04-13,2022-04-14,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14510,14510,13810,RENT,Rent the Runway Inc,RENT US,2022-06-09 16:01:00,ER,2022-06-10 00:00:00+00:00,2022-06-09,2022-06-10,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14511,14511,14685,RENT,Rent the Runway Inc,RENT US,2022-09-12 16:01:00,ER,2022-09-13 00:00:00+00:00,2022-09-12,2022-09-13,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14512,14512,15515,RENT,Rent the Runway Inc,RENT US,2022-12-07 16:01:00,ER,2022-12-08 00:00:00+00:00,2022-12-07,2022-12-08,,,2022,2022,,,,,,,,,,,,,,,,,,,,
14513,14513,16442,RENT,Rent the Runway Inc,RENT US,2023-04-12 16:01:00,ER,2023-04-13 00:00:00+00:00,2023-04-12,2023-04-13,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14514,14514,17274,RENT,Rent the Runway Inc,RENT US,2023-06-07 16:01:00,ER,2023-06-08 00:00:00+00:00,2023-06-07,2023-06-08,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14515,14515,18162,RENT,Rent the Runway Inc,RENT US,2023-09-08 08:00:00,ER,2023-09-07 00:00:00+00:00,2023-09-07,2023-09-08,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14516,14516,19029,RENT,Rent the Runway Inc,RENT US,2023-12-05 16:01:00,ER,2023-12-06 00:00:00+00:00,2023-12-05,2023-12-06,,,2023,2023,,,,,,,,,,,,,,,,,,,,
14517,14517,19980,RENT,Rent the Runway Inc,RENT US,2024-04-10 17:00:00,ER,2024-04-11 00:00:00+00:00,2024-04-10,2024-04-11,,,2024,2024,,,,,,,,,,,,,,,,,,,,
14518,14518,693,REPX,Riley Exploration Permian Inc,REPX US,2018-03-28 16:47:00,ER,2018-03-29 00:00:00+00:00,2018-03-28,2018-03-29,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14519,14519,1305,REPX,Riley Exploration Permian Inc,REPX US,2018-05-15 16:40:00,ER,2018-05-16 00:00:00+00:00,2018-05-15,2018-05-16,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14520,14520,2026,REPX,Riley Exploration Permian Inc,REPX US,2018-08-14 16:39:00,ER,2018-08-15 00:00:00+00:00,2018-08-14,2018-08-15,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14521,14521,2736,REPX,Riley Exploration Permian Inc,REPX US,2018-11-14 06:00:00,ER,2018-11-13 00:00:00+00:00,2018-11-13,2018-11-14,,,2018,2018,,,,,,,,,,,,,,,,,,,,
14522,14522,3554,REPX,Riley Exploration Permian Inc,REPX US,2019-03-28 07:00:00,ER,2019-03-27 00:00:00+00:00,2019-03-27,2019-03-28,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14523,14523,4849,REPX,Riley Exploration Permian Inc,REPX US,2019-05-14 07:00:00,ER,2019-05-13 00:00:00+00:00,2019-05-13,2019-05-14,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14524,14524,4851,REPX,Riley Exploration Permian Inc,REPX US,2019-05-14 07:00:00,ER,2019-05-13 00:00:00+00:00,2019-05-13,2019-05-14,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14525,14525,5984,REPX,Riley Exploration Permian Inc,REPX US,2019-08-13 16:47:00,ER,2019-08-14 00:00:00+00:00,2019-08-13,2019-08-14,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14526,14526,6734,REPX,Riley Exploration Permian Inc,REPX US,2019-11-13 06:00:00,ER,2019-11-12 00:00:00+00:00,2019-11-12,2019-11-13,,,2019,2019,,,,,,,,,,,,,,,,,,,,
14527,14527,7599,REPX,Riley Exploration Permian Inc,REPX US,2020-03-30 16:48:00,ER,2020-03-31 00:00:00+00:00,2020-03-30,2020-03-31,,,2020,2020,,,,,,,,,,,,,,,,,,,,
14528,14528,8244,REPX,Riley Exploration Permian Inc,REPX US,2020-05-14 16:41:00,ER,2020-05-15 00:00:00+00:00,2020-05-14,2020-05-15,,,2020,2020,,,,,,,,,,,,,,,,,,,,
